headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
"Many in Boston Feel Relief as Olympic Bid Ends, but Others See a Stagnant City",2015-07-29,article,News,National,U.S.,"['Olympic Games (2024)', 'Olympic Games']",https://www.nytimes.com/2015/07/29/us/many-in-boston-feel-relief-as-olympic-bid-ends-but-others-see-a-stagnant-city.html,nyt://article/2988cbce-d7b1-5d02-b759-2f77fa9f6b21,By Katharine Q. Seelye
Trump Is Selling White Grievance. The Suburbs Aren’t Buying It.,2020-07-10,article,News,Politics,U.S.,"['Presidential Election of 2020', 'Race and Ethnicity', 'Polls and Public Opinion', 'Voting and Voters', 'Suburbs', 'Police Reform', 'Black Lives Matter Movement', 'George Floyd Protests (2020)', 'Monuments and Memorials (Structures)', 'United States Politics and Government']",https://www.nytimes.com/2020/07/10/us/politics/trump-white-voters-in-suburbs.html,nyt://article/29d3c0c1-25ec-5649-b1c3-13a37e5e62a3,By Katie Glueck
Shuffling Spies Around,2006-05-09,article,Editorial,Editorial,Opinion,"['International Relations', 'UNITED STATES ARMAMENT AND DEFENSE', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Espionage']",https://www.nytimes.com/2006/05/09/opinion/09tue1.html,nyt://article/29ef3dd2-6b43-589d-9e05-07b6fa35fe6e,
"Right Place, Right Time, Right Talent",1997-07-06,article,News,New Jersey Weekly Desk,New York,['Music'],https://www.nytimes.com/1997/07/06/nyregion/right-place-right-time-right-talent.html,nyt://article/29f08130-a364-5b0f-bc96-481dd173349e,By Leslie Kandell
Poindexter's Follies,2003-07-30,article,Editorial,Editorial Desk,Opinion,"['Editorials', 'Futures and Options Trading', 'Ethics', 'Terrorism', 'UNITED STATES ARMAMENT AND DEFENSE']",https://www.nytimes.com/2003/07/30/opinion/poindexter-s-follies.html,nyt://article/2a49726f-6987-53c9-99b2-d4ef84fbc4ea,
Playing the Organs,2008-11-07,article,Review,Weekend,Movies,['MOTION PICTURES'],https://www.nytimes.com/2008/11/07/movies/07repo.html,nyt://article/2a9626b3-0080-589f-a05a-13422cf2ee73,By Nathan Lee
Nassar Case Topples U.S.A. Gymnastics Board and M.S.U. Athletic Director,2018-01-26,article,News,Sports,Sports,[],https://www.nytimes.com/2018/01/26/sports/michigan-state-mark-hollis.html,nyt://article/2b44b36f-d803-5d65-ac42-cf6c5a39e17b,By Marc Tracy
"Republicans, Still at Odds Over Aid Package, Eye $1 Trillion Opening Offer",2020-07-20,article,News,Washington,U.S.,"['United States Politics and Government', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Unemployment Insurance', 'Federal Aid (US)', 'Coronavirus (2019-nCoV)', 'Stimulus (Economic)']",https://www.nytimes.com/2020/07/20/us/politics/congress-coronavirus-aid-package.html,nyt://article/2b621762-d585-5930-9b6d-ada2cd78c55f,"By Emily Cochrane, Jim Tankersley and Nicholas Fandos"
Amazon Denies It Has a Small-Business Problem,2011-12-12,article,News,,Business Day,"['Sales and Excise Taxes', 'Shopping and Retail', 'Small Business']",https://boss.blogs.nytimes.com/2011/12/12/the-backlash-to-amazons-price-check-promotion-builds/,nyt://article/2b7e4ebd-7bf8-5da7-a905-8aae102abd0c,By Robb Mandelbaum
Political Islam Fails Egypt’s Test,2013-07-04,article,Op-Ed,Editorial,Opinion,['Defense and Military Forces'],https://www.nytimes.com/2013/07/05/opinion/global/political-islam-fails-egypts-test.html,nyt://article/2b8b27f9-2cf0-59cb-81ef-5154157a5ebb,By Roger Cohen
The Listings: Dec. 30 - Jan. 5,2005-12-30,article,Schedule,"Movies, Performing Arts/Weekend Desk",Arts,[],https://www.nytimes.com/2005/12/30/arts/movies/the-listings-dec-30-jan-5.html,nyt://article/2bb361e3-3962-5d25-8e33-2eebc402bf77,
A chill ushers in new diplomatic order in Pakistan,2008-03-28,article,News,IHT News,World,[],https://www.nytimes.com/2008/03/28/world/asia/28iht-28pstan.11488230.html,nyt://article/2bb96ed6-5cb0-5901-b9b5-5e19f3c89c30,By Jane Perlez
"In Fine Print, Airlines Make It Harder to Fight for Passenger Rights",2020-06-12,article,News,Travel,Travel,"['ARBITRATION, CONCILIATION AND MEDIATION', 'AIRLINES AND AIRPLANES', 'Customer Loyalty Programs', 'Coronavirus (2019-nCoV)', 'Consumer Protection', 'Rebates and Refunds', 'Suits and Litigation (Civil)']",https://www.nytimes.com/2020/06/12/travel/virus-airlines-private-arbitration.html,nyt://article/2bd02953-2cad-5028-ae59-2243edffaec3,By Sarah Firshein
"With Ben Carson, the Doctor Is Always Out",2015-10-08,article,Op-Ed,OpEd,Opinion,"['United States Politics and Government', 'Gun Control', 'Presidential Election of 2016']",https://www.nytimes.com/2015/10/08/opinion/with-ben-carson-the-doctor-is-always-out.html,nyt://article/2bd0599f-c767-5e1c-abd3-b8a8cd4c3889,By Charles M. Blow
"OFF-KEY OR OFF-COLOR, TUNES OF WEST WORRY CHINA",1982-10-28,article,News,Foreign Desk,World,"['Music', 'MOTION PICTURES', 'CULTURAL RELATIONS', 'COMMUNIST-WESTERN RELATIONS', 'RECORDINGS AND RECORDING EQUIPMENT', 'PORNOGRAPHY AND OBSCENITY', 'Books and Literature', 'CHINA', 'Tests and Testing', 'Dancing']",https://www.nytimes.com/1982/10/28/world/off-key-or-off-color-tunes-of-west-worry-china.html,nyt://article/2bd62287-5d4c-53fc-a48f-c0664c6f274a,"By Christopher S. Wren, Special To the New York Times"
Can Dads Parent While Mom Is Marching? Do You Really Have to Ask?,2017-01-23,article,Op-Ed,Editorial,Public Editor,[],https://www.nytimes.com/2017/01/23/public-editor/women-march-dads-liz-spayd-public-editor.html,nyt://article/2bde473a-1c03-53ce-8252-80333e613acf,By Liz Spayd
Does Trump Want Even More Chaos in the White House?,2018-05-09,article,Op-Ed,OpEd,Opinion,"['United States Politics and Government', 'Presidents and Presidency (US)']",https://www.nytimes.com/2018/05/09/opinion/donald-trump-john-kelly.html,nyt://article/2be98d33-4422-5168-be12-3cf207fd02e5,By Chris Whipple
Shell Presses for Drilling in Arctic,2010-11-06,article,News,Business,Business Day,"['Offshore Drilling and Exploration', 'Oil (Petroleum) and Gasoline']",https://www.nytimes.com/2010/11/06/business/energy-environment/06shell.html,nyt://article/2c16d5fd-0485-5f88-991f-5ca6468da4fa,By Clifford Krauss
"In Boston, the Royal Ballet Performs 'Manon'",2006-06-17,article,Review,The Arts/Cultural Desk,Arts,"['Reviews', 'Dancing']",https://www.nytimes.com/2006/06/17/arts/dance/in-boston-the-royal-ballet-performs-manon.html,nyt://article/2c3c208e-f39d-5efe-8191-01d999fcea2f,By John Rockwell
Sports of The Times; L.P.G.A. Comes Around To Benefits of Diversity,2004-03-26,article,News,Sports Desk,Sports,"['SPORTS OF THE TIMES (TIMES COLUMN)', 'Minorities (US)', 'Blacks', 'Black People', 'Golf', 'Homosexuality']",https://www.nytimes.com/2004/03/26/sports/sports-of-the-times-lpga-comes-around-to-benefits-of-diversity.html,nyt://article/2c3f9515-5981-5bd1-b57a-4addf86207db,By Selena Roberts
Microsoft's Miscues,1999-02-10,article,Editorial,Editorial Desk,Opinion,[],https://www.nytimes.com/1999/02/10/opinion/microsoft-s-miscues.html,nyt://article/2caf5786-c6d5-59ee-b806-8abe74fcb344,
French actor remembers Hitchcock.,1983-01-07,article,News,Weekend Desk,Movies,"['MOTION PICTURES', 'ACTORS AND ACTRESSES']",https://www.nytimes.com/1983/01/07/movies/at-the-movies-french-actor-remembers-hitchcock.html,nyt://article/2cb29681-8ef9-5df8-b910-4b07adb45fb5,By Chris Chase
"Open Mouth, Remove Boorishness: A Guide",2005-12-19,article,Review,The Arts/Cultural Desk,Books,"['CONVERSATION', 'Books and Literature', 'Customs, Etiquette and Manners']",https://www.nytimes.com/2005/12/19/books/open-mouth-remove-boorishness-a-guide.html,nyt://article/2cf2e1cf-9d77-5e6f-a7ca-dca298abb49b,By Janet Maslin
The Problem With Memoirs,2011-01-28,article,Review,BookReview,Books,['Books and Literature'],https://www.nytimes.com/2011/01/30/books/review/Genzlinger-t.html,nyt://article/2d09a5e0-3721-59c3-83a5-5dfbc7d2dee0,By Neil Genzlinger
SAG-AFTRA Members Complain of Changes in Health Insurance,2020-08-14,article,News,Culture,Arts,"['Television', 'Health Insurance and Managed Care', 'ACTORS AND ACTRESSES', 'Organized Labor', 'Movies', 'Finances', 'Coronavirus (2019-nCoV)']",https://www.nytimes.com/2020/08/14/arts/television/sag-actors-health-insurance.html,nyt://article/2d28b83a-6ea4-58e8-be1c-76f86815745e,By Sarah Bahr
The Anti-Immigration Crusader,2011-04-17,article,News,National,U.S.,"['Immigration and Emigration', 'Race and Ethnicity', 'Illegal Immigrants', 'Law and Legislation']",https://www.nytimes.com/2011/04/17/us/17immig.html,nyt://article/2d46ce66-7e4a-54c8-9195-b49217afdf98,By Jason DeParle
"Songs of the Galaxies, and What They Mean",2004-08-03,article,News,Science Desk,Science,"['PERSEUS (GALAXY)', 'Energy and Power', 'Space', 'Telescopes and Observatories', 'Sound', 'M87 (GALAXY)', 'Black Holes (Space)', 'Stars and Galaxies', 'Research']",https://www.nytimes.com/2004/08/03/science/songs-of-the-galaxies-and-what-they-mean.html,nyt://article/2d720bd9-83c6-5c44-8d5c-8901914aa349,By Dennis Overbye
The Transmogrification of Mr. Cheney,2007-08-16,article,News,OpEd,Opinion,[],https://opinionator.blogs.nytimes.com/2007/08/16/the-transmogrification-of-mr-cheney/,nyt://article/2d81cf93-cb3f-5556-a6c4-b1a6da5a911f,By Chris Suellentrop
Is Goldman’s Charitable Gesture Enough?,2009-11-19,article,,,Opinion,[],https://roomfordebate.blogs.nytimes.com/2009/11/19/is-goldmans-charitable-gesture-enough/,nyt://article/2d865c44-0edf-5106-a72b-88647e928f4e,By The Editors
"F.B.I., Mark Zuckerberg, ‘The Simpsons’: Your Monday Evening Briefing",2018-04-09,article,briefing,NYTNow,Briefing,[],https://www.nytimes.com/2018/04/09/briefing/fbi-mark-zuckerberg-the-simpsons.html,nyt://article/2d8bad0c-7e13-587b-8cf9-1a4aaaa454f8,By Zach Johnk and Sandra Stevenson
"In Hope Solo Case, Soccer Turns a Blind Eye Toward Domestic Violence",2014-09-19,article,News,Sports,Sports,"['Soccer', 'Domestic Violence']",https://www.nytimes.com/2014/09/20/sports/soccer/in-hope-solo-case-us-soccer-doesnt-get-it-right-either.html,nyt://article/2dad3bda-208f-5175-9e56-b57056cc9b4a,By Juliet Macur
Women Who Love Women Aren’t Tragic,2016-08-15,article,Op-Ed,OpEd,Opinion,"['Women and Girls', 'Homosexuality and Bisexuality', 'Gender', 'Television', 'Movies', 'Race and Ethnicity', 'Dating and Relationships']",https://www.nytimes.com/2016/08/15/opinion/women-who-love-women-arent-tragic.html,nyt://article/2dc34b9b-e957-583c-b478-2abc777c5508,By Jo Chiang
Finding a Flute That Sings,2006-08-17,article,News,Thursday Styles,Style,"['FLUTES', 'Musical Instruments', 'Computers and the Internet']",https://www.nytimes.com/2006/08/17/fashion/finding-a-flute-that-sings.html,nyt://article/2e1d8c80-0d5c-5ae0-88f1-889b63666c00,By Michelle Slatalla
No One Listened to Gabrielle Giffords,2011-01-16,article,Op-Ed,Editorial,Opinion,"['Threats and Threatening Messages', 'Gun Control', 'Vandalism', 'Tucson Shooting (2011)', 'News and News Media']",https://www.nytimes.com/2011/01/16/opinion/16rich.html,nyt://article/2e3b2235-1977-5ad8-8c72-cbd3c6bdeda5,By Frank Rich
Why Pick a Winner? There's Boy George,2000-02-12,article,Op-Ed,Editorial Desk,Opinion,['Presidential Election of 2000'],https://www.nytimes.com/2000/02/12/opinion/journal-why-pick-a-winner-there-s-boy-george.html,nyt://article/2e632bc3-d442-5194-a6e3-9c24d8601faf,By Frank Rich
Viveca Lindfors Joins Students in Class She Set Up,1971-07-21,article,Archives,None,Archives,[],https://www.nytimes.com/1971/07/21/archives/viveca-lindfors-joins-students-in-class-she-set-up.html,nyt://article/2e6825e7-585d-575d-8cf5-cd34fb758778,By Howard Thompson
"A Terrorist Horror, Then Golf: Incongruity Fuels Obama Critics",2014-08-22,article,News,Foreign,U.S.,"['Terrorism', 'United States Defense and Military Forces', 'United States Politics and Government']",https://www.nytimes.com/2014/08/22/us/politics/a-terrorist-horror-then-golf-incongruity-fuels-obama-critics.html,nyt://article/2ea0ac14-779c-5c1f-984f-9ac5c1b44764,By Peter Baker and Julie Hirschfeld Davis
Hong Kong Has Nothing Left to Lose,2019-07-02,article,Op-Ed,OpEd,Opinion,"['Politics and Government', 'Hong Kong Protests (2019)']",https://www.nytimes.com/2019/07/02/opinion/hong-kong-protest.html,nyt://article/2eb323c8-8a31-5b6a-9266-823b09a74c64,By Louisa Lim
Does Private Equity Deserve a Public Bailout?,2020-04-14,article,News,Business,Business Day,"['Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Coronavirus (2019-nCoV)', 'Private Equity', 'Venture Capital', 'Shutdowns (Institutional)']",https://www.nytimes.com/2020/04/14/business/dealbook/bailout-private-equity-venture-capital.html,nyt://article/2eb6eca9-947f-5492-a8ed-0b3b8a007127,
When the Marital Becomes the Martial,2006-09-15,article,Review,Weekend,Movies,"['MOTION PICTURES', 'Weddings and Engagements']",https://www.nytimes.com/2006/09/15/movies/15conf.html,nyt://article/2ec59405-4d10-5c55-ad6f-e969a77af675,By Stephen Holden
Yeats's Son Finds Poetry Leaves Him Cold,1972-10-28,article,Archives,None,Archives,"['Books and Literature', 'Poetry and Poets']",https://www.nytimes.com/1972/10/28/archives/yeatss-son-finds-poetry-leaves-him-cold.html,nyt://article/2eea95a1-a9b0-57c5-b2fd-c0850f5306d4,By Tom Buckley
Letters to the Editor,2013-10-12,article,Letter,Sports,Sports,[],https://www.nytimes.com/2013/10/13/sports/letters-to-the-editor-a-juncture-of-prejudice-and-profit.html,nyt://article/2ef89bbc-4b8e-56f4-b064-a67f44db750f,
Fiddling Unites Counterculture and Folks,1972-04-05,article,Archives,None,Archives,"['Music', 'Musical Instruments']",https://www.nytimes.com/1972/04/05/archives/fiddling-unites-counterculture-and-folks.html,nyt://article/2f026767-2bec-511d-a889-b3bcbdbec5ca,By Wayne King Special to The New York Times
Paul Diverges From His Party Over Voter ID,2014-05-09,article,News,National,U.S.,"['Voter Registration and Requirements', 'Blacks', 'Black People', 'Presidential Election of 2016', 'Identification Devices']",https://www.nytimes.com/2014/05/10/us/politics/paul-says-gop-push-on-voting-laws-is-alienating-blacks.html,nyt://article/2f1a7f3a-13e8-5e87-9b27-0a974e35a674,By Jeremy W. Peters
Platform Built on a Divided City; Ferrer Courts Voters He Says Giuliani Left Behind,2001-04-18,article,Series,Metropolitan Desk,New York,"['Mayors', 'Surveys and Series', 'Biographical Information', 'Elections', 'PRIMARIES']",https://www.nytimes.com/2001/04/18/nyregion/platform-built-divided-city-ferrer-courts-voters-he-says-giuliani-left-behind.html,nyt://article/2f3e255b-baf7-5b35-b1e5-f17928b7ee84,By Jonathan P. Hicks
"Puerto Rico, an Island in Distress",2006-10-23,article,Editorial,Editorial Desk,Opinion,"['United States Economy', 'Editorials', 'Economic Conditions and Trends']",https://www.nytimes.com/2006/10/23/opinion/puerto-rico-an-island-in-distress.html,nyt://article/2f4df509-ba61-59a0-98b0-d9fe1302862c,
Drama Mailbag,1971-05-23,article,Archives,None,Archives,[],https://www.nytimes.com/1971/05/23/archives/streisand-as-victoria.html,nyt://article/2f5d2115-1f29-5666-b15c-68c8c9329f1c,Alan Hewitt New York City
Balance Sheet : When a $10 billion loss is a gain,2004-07-03,article,,IHT News,Your Money,[],https://www.nytimes.com/2004/07/03/your-money/IHT-balance-sheet-when-a-10-billion-loss-is-a-gain.html,nyt://article/2f7388f4-03e5-5daf-b77e-bb93e275c993,"By Jim Peterson, International Herald Tribune"
China Blusters On,2010-11-06,article,Editorial,Editorial,Opinion,"['Human Rights and Human Rights Violations', 'Politics and Government', 'Nobel Prizes']",https://www.nytimes.com/2010/11/06/opinion/06sat3.html,nyt://article/2fa093d8-c105-5df4-aa7d-85edbb874344,
"In ‘The Retreat of Western Liberalism,’ How Democracy Is Defeating Itself",2017-06-19,article,Review,Culture,Books,"['United States Economy', 'Books and Literature']",https://www.nytimes.com/2017/06/19/books/review-retreat-of-western-liberalism-edward-luce.html,nyt://article/3017aa68-d105-5c47-83de-b4deb56d5af7,By Michiko Kakutani
Gay Activists Decry Pastor’s Role in Swearing-In,2008-12-18,article,News,National,U.S.,[],https://thecaucus.blogs.nytimes.com/2008/12/17/gay-activists-decry-pastors-role-in-swearing-in/,nyt://article/30e34edd-9991-5974-ad5f-b3efdb54c7fb,By Sarah Wheaton
Editorial Observer; It's What a Mayor Says and How He Says It,1999-03-24,article,Editorial,Editorial Desk,Opinion,"['Police Brutality and Misconduct', 'Blacks', 'Black People', 'Police', 'Hispanic-Americans']",https://www.nytimes.com/1999/03/24/opinion/editorial-observer-it-s-what-a-mayor-says-and-how-he-says-it.html,nyt://article/30f4871d-1aab-5f37-b3a0-c0e11ef1ec84,By Gail Collins
Relations With China,2011-09-13,article,Letter,Letters,Opinion,"['Economic Conditions and Trends', 'United States Economy', 'International Trade and World Market']",https://www.nytimes.com/2011/09/13/opinion/economic-relations-with-china.html,nyt://article/318be5cb-349c-5f75-98c2-3f8df26230ad,
Hymn of Peace by Nigerian Leaders Strikes Some as Off Key,2017-01-04,article,News,Foreign,World,[],https://www.nytimes.com/2017/01/04/world/africa/nigerian-leaders-hymn.html,nyt://article/31938bf7-cbf0-58d7-9c71-02206b618c1e,By Dan Bilefsky
"Despite Fears, a Dubai Company Will Help Run Ports in New York",2006-02-17,article,News,Metropolitan Desk,New York,"['Ships and Shipping', 'Mergers, Acquisitions and Divestitures', 'Ports', 'Security and Warning Systems', 'Terrorism']",https://www.nytimes.com/2006/02/17/nyregion/despite-fears-a-dubai-company-will-help-run-ports-in-new-york.html,nyt://article/31c3ecf0-e621-53b2-ad60-751e7a6ffe7a,By Patrick McGeehan
The U.A.E. Handed Out Gender Equality Awards. All Went to Men.,2019-01-28,article,News,Foreign,World,"['Women and Girls', 'Politics and Government', 'Awards, Decorations and Honors', 'Gender', ""Women's Rights""]",https://www.nytimes.com/2019/01/28/world/middleeast/uae-gender-awards.html,nyt://article/31e71f02-74d4-5426-809e-8a804bdc4eab,By Iliana Magra
"In Atlanta, Murder, Opera And Star-Crossed Romance",2004-02-16,article,Review,The Arts/Cultural Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/2004/02/16/books/books-of-the-times-in-atlanta-murder-opera-and-star-crossed-romance.html,nyt://article/31e90304-24be-5c74-92df-a9c242d82647,By Janet Maslin
